ID;P03;P04;P05;P06;P071;P072;P073;P08;P091;P092;P093;P094;P095;P096;P097;P098;P10;P11;P12;P13;P14;P15;P16;P17;P181;P182;P183;P184;P185;P186;P19;P2001;P2002;P2003;P2004;P2005;P2006;P2007;P2008;P2009;P2010;P211;P212;P213;P214;P215;P216;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P33;P35;VD_IDADE;VD_RENDA;VD_RELIGIÃO;VD_RACA;W1;W2
570;2;2;1;1;1;1;2;2;1;2;2;1;2;2;2;2;3;1;2;2;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;1;1;0.980588824192308;73337.8461538462
571;2;2;3;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;5;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;97;1;3;0.980588824192308;73337.8461538462
572;2;3;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;1;1;2;1;1;7;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;3;1;3;0.980588824192308;73337.8461538462
573;2;3;1;1;2;2;1;2;2;2;2;1;2;2;1;2;2;1;3;2;1;1;7;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;;;8;3;;;2;2;2;2;2;2;1;3;0.980588824192308;73337.8461538462
574;2;2;1;1;1;2;1;2;2;1;2;1;2;2;2;2;1;1;1;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;5;3;1;3;0.980588824192308;73337.8461538462
575;2;2;1;1;1;2;1;2;1;2;1;2;2;1;2;2;1;1;1;1;1;2;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;3;2;3;3;0.980588824192308;73337.8461538462
576;2;2;1;3;1;2;2;3;2;2;2;1;2;2;2;2;2;1;1;1;1;2;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;2;1;0.980588824192308;73337.8461538462
577;2;3;1;1;2;1;2;2;1;2;2;2;2;2;2;1;2;1;2;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;7;5;2;1;1;0.980588824192308;73337.8461538462
578;2;3;1;1;2;1;1;1;2;1;2;1;2;2;2;2;1;1;1;1;1;1;7;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;1;2;;;9;;;;5;1;2;7;5;4;3;1;0.980588824192308;73337.8461538462
579;2;2;1;1;1;1;2;2;1;2;1;1;1;1;2;2;2;1;1;2;1;1;8;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;2;3;1;2;0.980588824192308;73337.8461538462
580;2;2;3;1;1;1;1;3;1;1;1;2;1;1;1;1;2;1;1;1;1;1;7;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;2;3;1;3;0.980588824192308;73337.8461538462
581;2;2;1;3;1;2;1;2;2;1;2;1;2;2;1;2;1;1;1;2;1;1;3;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;3;4;1;3;0.980588824192308;73337.8461538462
582;2;2;1;1;2;2;1;2;2;2;1;1;2;2;1;2;2;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;6;1;2;3;1;0.980588824192308;73337.8461538462
583;2;1;1;1;2;2;1;3;2;2;1;1;2;2;2;2;1;1;2;1;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;4;2;1;1;0.980588824192308;73337.8461538462
584;2;2;3;1;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;1;1;1;3;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;7;5;2;3;1;0.980588824192308;73337.8461538462
585;2;2;3;1;1;2;1;2;2;2;2;1;1;2;1;2;1;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;1;1;1;0.980588824192308;73337.8461538462
586;2;3;1;2;2;2;1;2;2;1;2;1;1;2;2;2;3;1;2;1;1;1;8;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;1;2;2;1;0.980588824192308;73337.8461538462
587;2;2;1;1;1;2;1;2;1;1;1;1;2;1;2;2;2;1;1;2;2;2;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;4;3;1;1;0.980588824192308;73337.8461538462
588;2;3;1;1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;1;1;7;1;2;2;2;1;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;3;3;1;1;0.980588824192308;73337.8461538462
589;2;3;4;1;1;2;1;97;;;;;;;;;97;1;3;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;1;1;3;0.980588824192308;73337.8461538462
590;2;3;1;1;1;2;1;2;2;2;2;1;2;2;1;2;3;1;1;2;1;1;7;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;7;1;2;;3;;;;2;3;2;5;3;2;3;2;0.980588824192308;73337.8461538462
591;2;1;3;1;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;2;3;1;1;0.980588824192308;73337.8461538462
592;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;2;3;0.980588824192308;73337.8461538462
593;2;2;1;2;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;2;3;1;0.980588824192308;73337.8461538462
594;2;2;1;2;1;2;1;2;2;1;2;1;1;2;2;2;1;1;1;1;1;1;7;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;1;2;3;1;0.980588824192308;73337.8461538462
595;2;2;1;2;1;2;2;3;2;1;2;1;2;2;2;2;2;1;1;1;1;2;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;2;3;1;1;0.980588824192308;73337.8461538462
596;2;3;3;1;2;2;1;3;2;2;2;2;2;1;2;2;3;1;3;2;1;1;8;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;4;2;1;1;0.980588824192308;73337.8461538462
597;2;3;1;1;1;2;2;1;2;2;2;1;1;2;2;2;3;1;3;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;4;2;1;3;0.980588824192308;73337.8461538462
598;2;2;2;1;1;1;1;2;1;2;2;1;1;2;2;2;2;1;3;1;1;1;7;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;1;2;;;9;;;;5;1;2;5;4;3;1;3;0.980588824192308;73337.8461538462
599;2;3;1;1;1;1;1;2;1;2;2;1;2;2;2;2;3;1;2;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;2;2;3;1;0.980588824192308;73337.8461538462
600;2;3;2;1;2;2;1;2;2;2;1;2;2;2;2;2;3;1;1;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;4;3;1;3;0.980588824192308;73337.8461538462
601;2;3;2;1;2;2;1;2;2;2;2;1;1;2;2;2;2;1;2;2;1;1;7;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;8;2;;;1;;5;;3;2;1;2;2;2;2;3;0.980588824192308;73337.8461538462
602;2;3;2;3;2;2;1;1;2;1;2;1;2;2;2;2;3;1;1;1;1;1;5;1;1;2;1;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;3;1;1;0.980588824192308;73337.8461538462
603;2;3;97;1;2;2;1;3;2;2;2;1;2;2;2;2;3;1;3;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;97;2;2;97;1;97;0.980588824192308;73337.8461538462
604;2;2;1;1;1;2;1;2;2;1;2;1;2;1;2;2;2;1;3;1;1;97;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;9;;2;;8;7;;;4;1;1;1;5;2;2;1;0.980588824192308;73337.8461538462
605;2;3;4;1;1;2;2;3;2;2;2;1;2;2;2;2;3;1;1;2;1;1;8;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;1;2;3;0.980588824192308;73337.8461538462
606;2;3;1;1;2;1;1;3;1;2;2;1;2;2;2;2;3;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;3;1;1;0.980588824192308;73337.8461538462
607;2;2;1;1;1;2;1;2;2;2;2;1;1;1;2;2;1;1;1;1;1;1;7;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;4;3;3;1;0.980588824192308;73337.8461538462
608;2;2;3;1;2;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;2;1;0.980588824192308;73337.8461538462
609;2;2;1;1;2;1;1;2;2;2;2;2;1;2;2;2;1;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;3;2;1;0.980588824192308;73337.8461538462
610;2;3;2;1;1;1;2;2;1;2;2;1;2;2;2;2;3;1;3;1;1;2;;1;2;2;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;2;1;3;0.980588824192308;73337.8461538462
611;2;2;1;1;2;2;1;2;2;2;1;1;2;2;2;2;1;1;2;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;2;3;2;1;0.980588824192308;73337.8461538462
612;2;2;3;1;1;2;1;2;1;2;2;1;2;2;2;2;2;1;1;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;2;1;0.980588824192308;73337.8461538462
613;2;2;1;1;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;2;1;1;8;1;1;1;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;4;2;1;1;0.977512894117647;71782.3529411765
614;2;3;1;1;1;2;2;2;1;1;1;1;1;1;1;2;2;1;2;2;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;7;4;3;1;3;0.977512894117647;71782.3529411765
615;2;3;1;1;2;2;1;2;1;1;1;1;1;1;1;2;3;1;1;1;1;1;3;1;1;1;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;3;3;2;0.977512894117647;71782.3529411765
616;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;2;2;1;2;1;1;1;8;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;2;2;2;3;0.977512894117647;71782.3529411765
617;2;3;1;1;1;2;1;2;1;2;2;1;2;2;2;2;3;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;4;4;1;3;0.977512894117647;71782.3529411765
618;2;2;1;3;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;2;3;1;3;0.977512894117647;71782.3529411765
619;2;2;1;3;2;1;1;2;2;2;2;1;2;1;2;2;2;1;1;2;1;1;7;1;2;2;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;5;3;1;3;0.977512894117647;71782.3529411765
620;2;2;3;1;2;2;1;2;2;2;2;1;1;2;2;2;2;1;2;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;2;1;0.977512894117647;71782.3529411765
621;2;2;1;1;1;2;1;2;1;1;2;2;2;2;2;2;3;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;3;2;1;3;0.977512894117647;71782.3529411765
622;2;3;1;1;1;2;2;2;2;1;2;2;1;2;2;2;3;1;3;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;3;2;1;1;0.977512894117647;71782.3529411765
623;2;2;3;3;2;2;1;2;2;1;2;2;2;2;1;2;1;1;1;1;1;97;;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;6;1;2;1;1;0.977512894117647;71782.3529411765
624;2;2;3;3;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;2;3;2;1;0.977512894117647;71782.3529411765
625;2;2;1;1;1;2;2;2;2;2;2;1;2;1;2;2;2;1;1;2;1;1;7;1;1;2;2;2;2;2;97;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;3;1;3;0.977512894117647;71782.3529411765
626;2;2;3;1;2;2;1;2;1;1;1;1;2;1;1;2;2;1;2;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;6;1;2;1;3;0.977512894117647;71782.3529411765
627;2;3;2;1;1;2;2;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;4;2;2;1;0.977512894117647;71782.3529411765
628;2;3;2;2;2;2;1;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;1;1;1;0.977512894117647;71782.3529411765
629;2;3;3;1;2;1;1;2;1;1;2;1;2;2;2;2;2;1;1;1;1;1;3;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;2;2;0.977512894117647;71782.3529411765
630;3;2;1;1;1;1;1;2;2;2;2;1;2;1;2;2;2;1;2;1;1;1;5;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;97;2;1;1.0781671562;79422.9888888889
631;3;3;1;1;1;2;2;2;2;1;2;1;2;2;1;2;3;1;2;1;1;2;;1;1;2;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;4;2;;;9;;;;1;4;97;5;2;3;3;1;1.0781671562;79422.9888888889
632;3;3;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;8;1;1;1;2;1.0781671562;79422.9888888889
633;3;3;1;1;1;2;2;2;2;2;2;1;2;2;1;2;3;1;2;1;1;2;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;7;4;2;1;1;1.0781671562;79422.9888888889
634;3;2;3;3;2;2;1;2;1;2;2;1;2;2;2;2;2;1;1;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;4;1;1;1.0781671562;79422.9888888889
635;3;3;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;1;1;7;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;3;3;1;3;1.0781671562;79422.9888888889
636;3;3;2;1;1;2;1;2;1;1;2;1;1;2;2;2;3;1;2;2;1;1;7;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;2;1;2;1;2;6;1;2;;1;;5;;3;1;2;5;3;2;3;1;1.0781671562;79422.9888888889
637;3;3;3;1;1;2;2;2;1;2;2;2;2;2;2;2;3;1;2;1;1;97;;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;3;1;1;1.0781671562;79422.9888888889
638;3;2;1;3;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;7;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;1;1;1;1.0781671562;79422.9888888889
639;3;3;2;1;1;2;2;3;2;2;2;1;1;2;2;2;3;1;1;2;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;4;2;2;3;1.0781671562;79422.9888888889
640;3;2;1;2;1;1;2;2;2;2;2;2;1;1;2;2;3;1;1;2;1;1;7;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;2;3;2;1;1.0781671562;79422.9888888889
641;3;3;2;1;1;1;2;3;2;1;2;2;1;2;2;2;3;1;2;2;1;2;;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;2;1.0781671562;79422.9888888889
642;3;3;1;1;1;2;2;2;1;1;2;2;2;2;2;2;3;1;3;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;7;5;97;1;1;1.0781671562;79422.9888888889
643;3;3;1;1;2;2;1;3;1;2;2;2;2;1;2;2;3;1;2;1;1;1;7;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;1;1;3;1.0781671562;79422.9888888889
644;3;3;3;1;2;1;1;2;2;2;2;1;2;1;1;2;2;1;2;2;1;1;7;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;8;2;;;1;;2;;1;1;1;5;2;2;2;3;1.0781671562;79422.9888888889
645;3;3;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;97;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;4;3;1;2;1.0781671562;79422.9888888889
646;3;3;1;1;2;2;1;2;2;1;2;2;2;1;2;2;3;1;2;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;1;1;1;1.0781671562;79422.9888888889
647;3;3;1;1;2;2;1;2;2;2;1;2;1;2;2;2;2;1;2;1;1;1;7;1;1;2;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;2;2;2;1;1.0781671562;79422.9888888889
648;3;3;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;1;2;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;1;2;2;1;1.0781671562;79422.9888888889
649;3;2;1;1;1;2;2;3;1;1;1;1;1;1;1;2;3;1;1;1;1;2;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;7;5;4;1;1;1.0781671562;79422.9888888889
650;3;3;1;1;1;1;2;2;2;2;2;1;2;2;2;2;3;1;3;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;8;3;1;2;1;1.0781671562;79422.9888888889
651;3;3;1;1;2;2;1;3;2;1;2;1;2;2;2;2;3;1;3;2;1;1;7;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;2;2;1;1;1.0781671562;79422.9888888889
652;3;3;3;3;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;8;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;4;1;3;1;1.0781671562;79422.9888888889
653;3;2;1;3;1;1;1;2;2;1;2;1;2;1;2;2;1;1;1;1;1;1;3;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;8;2;;;97;;;;5;97;3;7;5;4;3;1;1.0781671562;79422.9888888889
654;3;3;1;1;1;2;1;2;1;2;2;1;2;2;2;2;3;1;2;2;1;1;7;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;8;2;;;2;;2;;5;2;1;2;4;2;2;1;1.0781671562;79422.9888888889
655;3;2;1;2;1;1;1;2;1;1;2;1;1;1;1;2;1;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;2;4;1;1;1.0781671562;79422.9888888889
656;3;2;1;3;2;2;1;3;2;2;2;2;1;2;2;2;3;1;1;1;1;1;8;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;2;1;1;1.0781671562;79422.9888888889
657;3;2;3;1;1;1;2;2;1;2;2;2;2;1;2;2;3;1;1;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;8;4;3;1;3;1.0781671562;79422.9888888889
658;3;3;2;1;2;2;1;3;2;2;2;1;2;2;2;2;3;1;2;1;1;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;3;1;2;;8;3;;;4;4;2;5;3;3;1;1;1.0781671562;79422.9888888889
659;3;2;1;3;2;1;1;2;2;2;2;1;2;1;2;2;2;1;2;2;1;1;7;1;1;2;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;1;1;1;1.0781671562;79422.9888888889
660;3;3;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;1;1;1;1;2;;1;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;;;8;97;;;97;4;1;1;5;2;1;3;1.0781671562;79422.9888888889
661;3;3;2;1;2;2;1;2;1;1;1;1;1;1;1;2;2;1;3;2;1;1;3;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;6;2;;;2;;1;;3;1;1;5;4;2;2;1;1.0781671562;79422.9888888889
662;3;2;1;1;1;2;2;3;2;1;2;2;2;2;2;2;2;1;2;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;97;1;1;1.0781671562;79422.9888888889
663;3;2;3;2;1;1;2;2;2;2;2;1;1;2;2;2;3;1;2;2;1;1;7;2;;;;;;;1;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2;1;2;;;2;;2;;3;3;2;5;2;2;1;3;1.0781671562;79422.9888888889
664;3;2;2;1;1;2;2;3;2;2;2;1;2;2;2;2;2;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;7;5;2;2;2;1.0781671562;79422.9888888889
665;3;3;1;1;2;2;1;3;2;2;2;2;1;2;2;2;3;1;2;2;1;1;7;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;;;1;;1;;1;3;1;2;2;2;1;1;1.0781671562;79422.9888888889
666;3;3;3;1;1;2;2;1;1;2;2;1;2;2;2;2;2;1;1;2;2;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;4;2;1;1;1.0781671562;79422.9888888889
667;3;2;1;3;1;1;1;1;2;1;2;1;2;2;2;2;2;1;1;2;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;6;1;2;1;3;1.0781671562;79422.9888888889
668;3;3;1;1;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;97;;1;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;8;2;;;8;97;;;97;1;3;97;3;2;1;1;1.0781671562;79422.9888888889
669;3;2;97;1;1;2;2;2;2;2;2;1;2;2;1;2;1;1;1;1;1;1;5;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;3;1;3;1;1.0781671562;79422.9888888889
670;3;3;1;1;2;1;2;2;1;2;2;2;2;2;2;2;3;1;2;2;1;1;7;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;2;1;2;3;1.0781671562;79422.9888888889
671;3;2;1;1;1;1;2;3;1;2;2;1;2;2;2;2;2;1;2;1;1;1;7;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;4;2;1;3;1.0781671562;79422.9888888889
672;3;3;3;1;1;2;1;2;2;2;1;1;2;2;2;2;1;1;2;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;97;5;1;2;2;3;1.0781671562;79422.9888888889
673;3;3;1;1;2;2;1;2;2;1;1;1;2;2;2;2;2;1;1;1;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;1;1;1;1.0781671562;79422.9888888889
674;3;1;2;1;1;2;1;2;1;2;2;1;2;2;2;2;3;1;2;2;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;2;1;1;1;1.0781671562;79422.9888888889
675;3;3;1;1;1;2;2;3;2;1;2;1;2;2;2;2;3;1;2;1;1;2;;2;;;;;;;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;1;2;;;9;;;;4;3;1;2;3;3;3;3;1.0781671562;79422.9888888889
676;3;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;1;1;2;1.0781671562;79422.9888888889
677;3;2;2;1;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;1;1;7;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;3;2;2;3;1.0781671562;79422.9888888889
678;3;3;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;1;1;2;;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;5;2;2;2;1.0781671562;79422.9888888889
679;3;3;1;1;1;2;2;2;1;2;2;1;2;2;2;2;3;1;2;1;1;2;;1;1;2;2;1;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;3;97;1;1;1.0781671562;79422.9888888889
680;3;3;1;1;1;2;1;2;1;1;2;1;1;2;1;2;97;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;5;2;1;1;1.0781671562;79422.9888888889
681;3;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;4;3;1;3;1.0781671562;79422.9888888889
682;3;3;1;1;1;1;2;3;2;1;2;1;2;2;2;2;3;1;1;1;1;1;7;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;2;1;1;3;1.0781671562;79422.9888888889
683;3;2;1;2;1;1;2;2;2;1;2;2;1;1;2;2;2;1;1;2;1;1;7;1;2;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;1;4;3;3;1.0781671562;79422.9888888889
684;3;3;1;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;1;1;7;1;1;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;2;3;2;3;1.0781671562;79422.9888888889
685;3;3;2;1;1;2;2;3;2;2;2;1;1;2;2;2;3;1;3;2;1;1;7;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;1;1;3;1.0781671562;79422.9888888889
