"ID";"P03";"P04";"P05";"P06";"P07";"P08_1";"P08_2";"P08_3";"P08_4";"P08_5";"P08_6";"P08_7";"P08_8";"P08_9";"P08_10";"P08_11";"P09";"P10";"P11";"P12_01";"P12_02";"P12_03";"P12_04";"P13";"P15";"P16";"P17_1";"P17_2";"P17_3";"P17_4";"P17_5";"P17_6";"P18_A";"P18_D";"P19_1";"P19_2";"P19_3";"P19_4";"P19_5";"P21_A";"P21_B";"P22_A";"P22_B";"P22_C";"P22_D1";"P22_E";"P23";"P25";"P26";"P28_1";"P28_2";"P28_3";"P28_4";"P28_5";"P28_6";"P28_7";"P28_8";"P28_9";"P29";"P30_01";"P30_02";"P30_03";"P30_04";"P30_05";"P30_06";"P30_07";"P30_08";"P30_09";"P30_10";"P30_11";"P30_12";"P33_1";"P33_2";"VD_P35";"P36";"P38";"P39";"P40";"P41";"V08";"V09";"V10";"V11";"V12";"V12_A";"V12_B";"V15";"VD_REGIAO";"VD_IDADE";"VD_RACA";"VD_EDUCACAO";"VD_OCUPACAO";"VD_TRABALHO";"VD_RENDA";"VD_RELIGIAO";"VD_PORTE";"POP_regiao_idade";"POP_regiao_raca";"POP_regiao_edu";"POP_regiao_porte";"W1";"W2"
"1537";3;2;1;1;3;2;1;2;1;1;1;1;2;2;0;0;2;3;5;1;2;1;1;2;97;1;1;2;1;1;1;2;1;1;1;1;1;2;1;3;;;;1;;;2;1;2;1;2;2;2;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;;;1;1;1;1;1;1;3;1;1;;;;7;97;1;5;1;3;"1";1;1;3;3;1283987,89409637;1440823,54572169;2358346,69976694;2061622,47029637;0,22261227921727;9498,90780451279
"1538";3;2;1;1;2;2;1;2;1;2;2;2;2;2;0;0;2;3;5;1;2;2;2;2;3;2;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;3;1;1;4;1;3;2;2;2;2;2;;4;2;5;1;2;"3";2;3;3;3;5236594,20628577;6273888,68778369;3762891,45355231;5881277,34048095;1,13403310556005;33369,6934341436
"1539";3;1;1;1;4;2;2;1;1;2;2;2;2;2;0;0;2;2;3;1;1;1;1;2;2;1;1;2;1;2;1;2;1;1;2;2;1;2;2;2;;;;;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2;2;2;2;2;2;2;2;2;2;2;2;;;4;3;1;2;1;1;4;1;1;;;;2;4;5;1;4;4;"1";1;4;1;2;1628314,05813775;3669920,78366589;1926584,00950762;1954125,97753969;0,333634274987034;8501,16346198664
"1540";3;97;1;2;4;1;2;2;2;2;2;2;1;2;1;1;1;3;2;1;1;1;2;2;97;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;2;1;97;2;1;3;2;2;2;2;2;;97;4;5;1;2;"3";2;97;3;2;3549069,08752912;10072401,6435758;2041883,72723215;5811472,35270075;0,455385003963667;16899,7031879337
"1541";3;1;1;1;4;2;1;1;2;2;2;2;2;2;0;0;2;3;3;1;2;1;1;2;3;1;2;2;1;2;2;2;1;1;1;2;2;2;2;9;;;;;;;1;2;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;3;1;1;1;6;1;3;1;1;;;;5;2;1;3;1;3;"1";1;97;2;2;1349979,57783012;1440823,54572169;2358346,69976694;2828257,81207705;0,185386496595497;7080,82675425967
"1542";2;1;1;2;4;2;2;2;2;2;2;1;2;2;0;0;2;2;3;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;2;2;3;;;;1;;;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;2;3;3;1;2;1;1;1;;1;;;;1;4;5;1;4;1;"1";1;1;3;1;1628314,05813775;3669920,78366589;1976804,0794201;2153020,05470942;0,225906683261382;13362,9302174482
"1543";3;3;1;1;4;2;1;2;1;2;2;2;2;2;0;0;1;1;3;1;1;1;1;2;3;2;2;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;2;1;4;1;2;2;2;2;2;2;;1;2;5;4;1;"3";2;97;2;3;5236594,20628577;14898000,1979184;8995626,46137368;5881277,34048095;2,64645298787453;159017,594679555
"1544";1;1;2;2;4;2;2;2;2;2;2;1;2;2;0;0;1;1;5;1;1;1;2;1;1;2;1;2;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;2;1;3;2;1;6;;2;2;2;2;;2;5;3;4;4;"3";2;4;1;3;1357583,87039275;3669920,78366589;1926584,00950762;2810671,34868652;0,225906683261382;3555,5489661735
"1545";2;1;1;1;3;2;2;2;1;2;2;2;2;2;0;0;2;2;3;1;1;2;2;2;2;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;3;1;2;2;1;4;2;1;;;;2;2;1;2;4;4;"1";1;3;3;1;1410601,17309659;5164153,94647996;1499244,44762391;2363871,19571558;0,239731863563941;7087,67005599114
"1546";1;1;2;97;3;2;1;2;2;1;2;2;2;2;0;0;2;2;1;1;2;1;1;1;2;2;1;2;1;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;2;1;1;2;1;4;1;1;;;;3;2;5;2;1;4;"1";1;4;1;3;1265229,88040335;2544897,92588269;1926584,00950762;2810671,34868652;0,365969413257117;6832,02504438587
"1547";3;1;2;1;2;1;1;1;2;2;2;2;2;2;0;0;2;1;2;1;1;1;1;2;1;2;1;2;1;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;1;1;2;4;1;4;1;2;2;2;2;;2;4;5;1;4;"3";2;4;1;2;3549069,08752912;10072401,6435758;3392772,73855813;5811472,35270075;0,573227083572636;22220,2865625702
"1548";2;3;1;1;3;1;2;2;1;2;2;2;1;2;1;1;2;97;1;1;2;2;2;2;1;2;1;1;1;2;1;2;1;1;2;2;1;2;1;1;;1;;;;;2;2;1;2;2;2;2;2;1;2;2;2;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;5;3;1;1;2;1;1;;2;2;2;2;;4;4;5;1;1;"3";2;3;1;3;3549069,08752912;10072401,6435758;4175632,01705986;2443804,96747532;0,455385003963667;18966,143233827
"1549";3;1;1;1;4;2;1;2;1;2;1;1;2;2;0;0;1;2;4;1;1;1;1;2;1;2;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;3;1;1;97;1;3;1;2;2;1;2;;4;2;1;4;3;"2";2;3;1;2;6037267,85338051;14898000,1979184;7259394,23046714;7731021,03806011;1,91289660863057;107326,87200279
"1550";2;2;2;1;4;1;2;1;1;2;1;1;2;2;0;0;2;3;4;1;1;1;2;1;2;2;1;2;1;1;1;2;1;97;1;2;1;2;2;;;;;;;;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;1;2;1;3;1;3;1;1;;;;2;2;5;2;4;3;"1";1;3;2;3;1265229,88040335;3669920,78366589;1927007,87039979;2810671,34868652;0,255743900242304;4449,71854633528
"1551";2;2;1;2;3;1;1;1;1;1;1;1;2;2;0;0;1;2;3;1;1;1;1;2;2;1;1;2;1;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;5;3;1;2;2;1;2;1;2;2;2;2;;4;4;2;4;2;"3";2;4;1;2;2252075,16102183;2358209,30927529;2041883,72723215;5811472,35270075;0,573227083572636;8867,90283182113
"1552";1;1;1;1;4;1;2;2;1;2;2;2;2;2;0;0;2;3;5;1;2;2;2;2;3;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;2;2;1;3;1;2;1;2;2;1;2;;4;2;4;4;2;"2";2;1;1;3;3882757,46528652;14898000,1979184;3762891,45355231;5881277,34048095;1,91296562657011;25490,4396865561
"1553";2;2;1;1;4;1;1;1;1;2;1;1;2;2;0;0;3;1;3;1;1;2;2;1;1;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;2;1;1;6;2;2;1;2;2;2;2;;97;4;4;1;2;"3";2;97;2;1;2356901,94647081;10072401,6435758;2041883,72723215;4835858,60259792;0,744823971570724;26345,923084879
"1554";3;3;1;1;3;1;2;2;2;2;2;2;2;2;0;0;1;3;5;1;2;1;2;2;2;1;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;2;2;1;2;1;2;2;2;2;2;1;;4;2;1;4;1;"3";2;97;2;2;6037267,85338051;14898000,1979184;8995626,46137368;7731021,03806011;0,695186851079864;43216,0466554605
"1555";3;2;1;1;4;1;2;2;2;2;2;2;2;2;0;0;2;3;5;2;2;2;2;2;97;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;3;1;1;1;1;3;1;1;;;;5;4;1;2;4;3;"1";1;1;1;3;1410601,17309659;5164153,94647996;2358346,69976694;2061622,47029637;0,719722484222333;12290,2514661245
"1556";2;2;1;1;4;2;2;2;1;2;2;2;2;2;0;0;2;3;3;1;2;2;2;2;2;2;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;3;1;1;2;1;1;;1;;;;6;4;4;4;4;1;"1";1;3;2;1;2356901,94647081;2358209,30927529;4175632,01705986;4835858,60259792;0,573227083572636;24978,9635722197
"1557";3;1;1;1;1;1;1;2;1;1;2;1;2;2;0;0;2;2;4;1;2;1;2;2;2;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;2;1;1;3;1;2;2;1;;;;5;1;5;4;4;1;"1";1;3;3;3;1170024,49772926;3669920,78366589;1976804,0794201;2810671,34868652;0,255743900242304;4561,05514703739
"1558";3;1;1;1;2;2;1;2;2;1;2;2;2;2;0;0;3;3;3;1;2;1;2;2;1;2;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;3;2;1;2;1;2;2;1;;;;7;2;4;5;1;1;"1";1;1;1;2;3549069,08752912;10072401,6435758;4175632,01705986;5811472,35270075;1,70600605386658;116774,419349518
"1559";2;1;1;1;4;2;1;1;1;1;1;1;2;2;0;0;2;1;2;1;1;1;1;2;3;2;1;2;1;1;1;2;97;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;97;2;2;2;1;2;2;2;97;2;1;2;4;2;2;1;1;1;2;2;2;2;1;1;;4;2;1;4;1;"2";2;1;1;2;6037267,85338051;14898000,1979184;8995626,46137368;7731021,03806011;1,32867923007436;82596,8781024
"1560";3;2;1;1;3;2;2;2;1;2;2;2;2;2;0;0;2;2;3;1;1;1;1;2;2;1;2;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;1;1;1;1;1;2;2;1;;;;5;4;2;4;4;1;"1";1;1;3;2;3882757,46528652;14898000,1979184;8995626,46137368;7731021,03806011;2,08556055323959;121093,269302108
"1561";2;1;1;1;3;2;1;2;1;2;2;2;2;2;0;0;2;2;3;1;2;1;1;2;1;2;1;2;1;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;2;2;1;1;2;4;2;1;;;;6;1;4;1;1;4;"1";1;4;3;2;2651313,51254732;10072401,6435758;3392772,73855813;5811472,35270075;0,666309444231827;24182,8654251445
"1562";2;1;1;1;3;2;2;2;1;2;2;2;2;2;0;0;3;2;3;1;1;97;1;2;3;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;3;2;1;2;1;3;1;1;;;;97;4;4;3;1;3;"1";1;97;2;1;2281776,21520491;10072401,6435758;3480847,43992385;4835858,60259792;0,573227083572636;26332,2764299157
"1563";3;1;1;1;4;2;2;2;1;2;2;2;2;2;0;0;2;2;3;2;2;2;2;2;1;3;;;;;;;1;1;1;2;2;2;2;9;;;;;;;1;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;2;2;1;1;2;2;1;1;1;1;6;2;2;1;1;2;2;1;2;1;;;6;4;4;1;1;2;"1";1;97;1;2;2651313,51254732;10072401,6435758;2041883,72723215;5811472,35270075;0,455385003963667;15822,9666699082
"1564";3;3;1;1;3;1;1;1;1;1;1;1;2;2;0;0;2;3;5;2;1;1;2;2;2;1;1;2;1;1;1;2;1;1;1;2;1;1;1;1;;2;;;;1;2;2;2;2;2;2;2;2;1;2;2;2;6;2;2;2;2;2;2;2;2;2;2;2;2;;;1;1;1;1;3;2;4;1;1;;;;1;4;5;3;1;4;"1";1;3;3;3;1357583,87039275;2544897,92588269;1926584,00950762;2810671,34868652;0,323927037936368;6857,99837286451
"1565";1;3;1;1;4;2;2;2;2;2;1;2;2;2;0;0;2;1;2;1;1;1;1;2;3;2;2;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;2;1;1;1;1;2;2;1;;;;7;4;4;3;2;1;"1";1;97;3;2;2281776,21520491;574737,76914959;4175632,01705986;5811472,35270075;0,426501513466645;10603,1504405892
"1566";3;1;1;1;3;2;1;2;2;2;2;2;2;2;0;0;2;2;4;1;1;2;2;2;1;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;3;1;1;2;1;2;1;1;;;;3;4;4;3;1;2;"1";1;3;1;2;2281776,21520491;10072401,6435758;2041883,72723215;5811472,35270075;0,426501513466645;9357,3696559445
"1567";3;2;1;1;2;2;2;2;1;1;2;2;2;2;0;0;2;1;4;1;1;1;1;2;97;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;3;1;1;2;2;2;2;2;2;2;2;;97;4;5;1;1;"3";2;1;1;2;3549069,08752912;10072401,6435758;4175632,01705986;5811472,35270075;0,559688106577048;38310,0948054883
"1568";3;2;1;1;4;2;1;2;1;1;2;2;2;2;0;0;2;3;4;1;1;1;1;2;3;2;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;3;1;97;1;1;3;2;2;2;1;2;;97;2;5;4;2;"2";2;1;2;3;5236594,20628577;14898000,1979184;3762891,45355231;5881277,34048095;0,695186851079864;18960,0654839967
"1569";3;1;1;1;2;1;1;1;1;1;1;2;2;2;0;0;3;3;5;1;2;2;2;2;1;2;1;2;1;1;1;2;1;2;1;2;1;1;2;;8;;;;;;2;2;2;2;1;2;2;2;1;2;2;2;7;2;2;2;2;2;2;2;2;2;2;2;2;;;3;1;1;1;4;1;2;1;1;;;;3;4;3;5;4;2;"1";1;1;2;2;10873729,3575279;14014348,5743857;5696273,08719308;15599497,5813694;3,20555790576429;92758,8667727257
"1570";3;1;1;1;3;2;1;2;1;2;2;2;2;2;0;0;2;2;5;1;1;2;2;2;3;1;2;2;2;1;1;2;1;1;2;2;1;2;2;7;;;;;;;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;2;2;1;2;3;2;2;2;1;2;;1;2;1;4;2;"2";2;3;3;1;6037267,85338051;14898000,1979184;3762891,45355231;10613747,399869;0,609870137814548;30144,835177085
"1571";3;1;1;1;4;1;1;1;1;1;2;1;2;2;0;0;1;1;1;1;2;1;1;2;1;2;1;2;1;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;3;1;1;2;1;3;1;2;1;;;5;2;1;2;4;3;"1";1;1;3;3;1410601,17309659;5164153,94647996;2358346,69976694;2061622,47029637;0,22261227921727;3801,41089239919
"1572";1;1;3;97;4;2;1;2;2;1;2;2;2;2;0;0;2;1;2;1;2;1;2;2;2;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;1;1;1;2;1;3;1;1;;;;7;2;4;4;1;3;"1";1;3;1;2;2356901,94647081;10072401,6435758;3480847,43992385;5811472,35270075;0,573227083572636;19992,0687196493
"1573";3;1;1;1;3;1;2;2;1;1;2;2;2;2;0;0;2;2;3;1;1;2;2;2;1;1;1;2;2;2;1;2;1;1;1;2;2;2;1;1;;2;;;;97;2;2;2;2;1;2;2;2;2;2;2;2;4;2;1;1;2;2;1;1;2;2;2;2;2;2;2;3;2;1;1;2;1;4;2;2;1;;;1;97;3;1;2;4;"1";1;3;2;3;8292998,1115813;3707808,66257895;11219551,754314;16041980,2259275;1,35193633479635;38150,8030290465
"1574";2;2;1;1;3;2;1;2;1;2;1;1;2;2;0;0;2;1;2;1;2;2;1;2;1;1;1;1;2;2;2;2;1;1;1;2;2;2;2;1;;1;;;;;1;2;1;2;2;2;2;2;2;2;1;2;5;1;1;2;2;1;2;1;2;2;2;1;1;97;1;4;2;2;1;2;1;4;1;1;;;;7;4;4;3;1;4;"1";1;97;1;3;2281776,21520491;10072401,6435758;3392772,73855813;2443804,96747532;1,82154001585467;25399,6469686265
"1575";2;1;1;1;4;2;2;2;2;2;2;1;2;2;0;0;2;2;5;2;2;2;2;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;2;;1;2;2;2;1;2;2;2;2;2;2;2;2;5;2;2;2;2;2;2;2;2;2;2;2;2;;;3;3;1;1;1;1;2;1;2;2;1;2;;4;3;3;1;2;"2";2;1;3;1;7214590,0083199;21435571,5784308;5696273,08719308;8084671,29925415;2,70387266959269;65199,6947345836
"1576";2;3;1;1;4;1;1;1;1;1;1;1;2;2;0;0;3;3;5;2;1;2;2;2;1;1;1;2;1;2;1;2;1;1;1;1;1;1;1;1;;2;;;;1;2;2;2;2;1;2;1;2;1;2;2;2;4;1;1;1;2;2;2;2;1;2;2;1;1;1;1;2;1;1;1;1;1;2;2;1;;;;3;4;1;2;4;1;"1";1;1;2;1;1410601,17309659;5164153,94647996;2267202,44555839;2363871,19571558;0,359861242111166;19831,9332025286
"1577";3;3;1;1;4;2;2;2;1;2;2;2;2;2;0;0;2;2;3;1;1;1;1;1;1;3;;;;;;;1;1;1;2;2;2;2;3;;;;1;;;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;;;2;3;1;2;1;1;2;2;1;;;;3;4;5;3;4;1;"1";1;1;1;1;1357583,87039275;3669920,78366589;1976804,0794201;2153020,05470942;0,182984706628559;8998,41784609007
"1578";3;1;1;2;97;2;2;2;1;2;2;2;2;2;0;0;1;1;2;1;1;97;2;2;3;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;1;2;2;2;2;2;2;2;2;1;1;6;2;1;1;2;1;3;1;1;;;;5;3;2;2;4;3;"1";1;1;1;3;4474385,18221597;14898000,1979184;7259394,23046714;5881277,34048095;0,66433961503718;11897,8883559591
"1579";3;2;1;1;4;2;2;2;2;1;2;2;2;2;0;0;2;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;1;1;1;2;1;2;2;1;;1;;;;;2;2;1;2;2;2;1;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;1;1;2;5;3;1;1;1;1;2;2;1;;;;3;4;1;1;4;1;"1";1;1;1;3;2120604,22046604;5164153,94647996;2267202,44555839;2061622,47029637;1,11306139608635;54574,9523339193
"1580";3;97;1;1;4;1;2;1;1;2;1;1;2;2;0;0;1;3;5;1;1;1;2;2;2;1;1;2;1;2;1;2;1;1;1;2;1;2;1;97;;;;;;;1;2;2;2;1;2;2;1;2;2;2;2;3;2;1;2;2;2;2;2;1;2;2;1;2;1;2;4;2;2;1;1;1;3;1;2;2;1;1;;97;4;1;4;3;"2";2;1;1;2;2651313,51254732;2358209,30927529;3480847,43992385;5811472,35270075;0,573227083572636;19114,2345055083
"1581";2;1;1;1;3;2;2;2;1;2;2;2;2;2;0;0;2;1;3;2;2;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;2;;;;;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;2;1;1;2;2;1;1;1;2;1;1;1;1;1;2;4;2;1;;;;1;1;4;1;4;4;"1";1;3;3;2;2651313,51254732;2358209,30927529;3392772,73855813;5811472,35270075;0,455385003963667;11039,0489165778
"1582";2;1;1;1;3;2;1;2;1;1;2;1;2;2;0;0;2;3;3;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;2;2;1;1;2;5;;;;;;;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;3;2;4;1;1;;;;1;4;3;2;4;4;"1";1;3;2;2;6626547,21734997;14014348,5743857;11219551,754314;15599497,5813694;1,87179217291575;22021,8737316235
"1583";3;2;1;1;3;1;1;2;1;1;2;1;2;2;0;0;1;1;2;1;2;1;1;2;1;1;1;1;1;2;2;2;1;1;2;2;1;2;2;3;;;;;1;;2;2;2;2;2;2;2;2;2;2;1;2;5;2;1;2;2;2;2;2;1;2;2;2;2;2;97;1;1;1;1;1;2;4;1;1;;;;2;1;4;2;1;4;"1";1;97;3;3;2252075,16102183;10072401,6435758;3392772,73855813;2443804,96747532;0,573227083572636;8438,31119188904
"1584";2;1;1;1;3;2;1;2;2;1;2;2;2;2;0;0;2;1;3;1;2;1;1;2;1;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;3;2;1;2;1;4;1;2;2;2;2;;4;2;5;4;4;"3";2;97;1;3;5236594,20628577;14898000,1979184;4208133,6330169;5881277,34048095;0,449774565536795;15088,1025453786
"1585";3;5;1;1;4;1;2;2;1;2;2;2;2;2;0;0;1;2;3;1;1;1;2;2;2;1;2;2;2;2;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;3;1;1;4;1;2;1;2;1;;;5;4;4;5;1;2;"1";1;97;3;2;3549069,08752912;10072401,6435758;2041883,72723215;5811472,35270075;0,85300302693329;31655,6273221763
"1586";3;97;1;1;3;1;1;2;1;1;1;1;2;2;0;0;2;2;3;1;1;2;2;2;3;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;2;2;1;1;2;2;2;2;1;1;3;2;2;1;1;2;3;1;2;2;2;1;;4;4;2;1;3;"3";2;1;1;2;2252075,16102183;10072401,6435758;3480847,43992385;5811472,35270075;0,839532159865571;27938,9638761195
"1587";3;2;2;1;3;2;2;2;1;2;2;2;2;2;0;0;2;3;3;1;2;2;1;2;2;1;2;2;1;2;2;2;1;1;2;2;1;2;2;1;;2;;;;97;2;2;2;2;2;2;1;2;2;2;2;2;5;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;2;2;1;1;1;2;2;2;2;2;2;;4;1;4;4;1;"3";2;1;1;2;1088578,61259989;5164153,94647996;2267202,44555839;2828257,81207705;0,179930621055583;10422,2156167271
"1588";3;5;1;1;3;2;2;1;2;2;2;2;2;2;0;0;2;2;4;1;1;1;2;2;2;1;2;2;2;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;3;2;2;2;1;2;1;2;1;;;2;4;3;5;4;2;"1";1;1;3;2;10873729,3575279;14014348,5743857;5696273,08719308;15599497,5813694;2,70387266959269;78241,6578025794
"1589";2;1;3;1;3;2;2;2;1;2;1;2;2;2;0;0;2;2;5;1;1;1;1;2;1;1;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;4;2;2;1;2;1;2;2;2;1;;;3;4;1;5;4;1;"1";1;1;1;2;1283987,89409637;5164153,94647996;2267202,44555839;2828257,81207705;0,22261227921727;20434,8587720116
"1590";3;9;2;1;4;2;2;2;1;2;2;1;2;2;0;0;2;2;4;2;2;2;2;2;3;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;1;1;1;4;1;4;1;2;2;2;2;;4;2;4;1;4;"3";2;1;1;1;3882757,46528652;6273888,68778369;4208133,6330169;10613747,399869;0,66433961503718;40701,3730319941
"1591";2;1;1;1;2;2;2;2;1;2;2;2;2;2;0;0;2;2;3;1;2;1;2;2;2;2;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;2;2;1;1;1;2;2;2;1;;;3;4;3;2;4;1;"1";1;97;1;2;6626547,21734997;14014348,5743857;10487709,0241656;15599497,5813694;1,87179217291575;29761,5086593657
"1592";3;2;1;2;4;1;1;1;1;1;1;1;2;2;0;0;3;3;5;1;1;1;2;2;2;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;3;2;1;1;6;1;3;2;2;2;1;2;;1;5;3;4;2;"2";2;97;1;1;1357583,87039275;3669920,78366589;1087421,42160812;2153020,05470942;0,451813366522763;15012,6829782526
"1593";3;3;1;1;3;1;1;2;1;2;1;1;2;2;0;0;2;2;5;1;1;1;2;2;2;3;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;;;2;3;1;2;2;1;4;1;1;;;;2;2;2;4;1;4;"1";1;97;3;3;3882757,46528652;6273888,68778369;4208133,6330169;5881277,34048095;1,38678887373179;24522,8058355474
"1594";2;3;1;2;3;1;2;2;2;2;2;1;2;2;0;0;2;3;5;2;2;2;2;2;1;2;1;2;1;2;2;2;1;1;2;2;1;2;2;97;;;;;;;2;2;1;2;2;2;2;2;2;2;1;2;5;2;2;2;2;2;2;2;2;2;2;2;2;;;5;3;1;1;2;1;4;2;1;;;;5;4;4;3;1;4;"1";1;3;1;1;2281776,21520491;10072401,6435758;3392772,73855813;4835858,60259792;2,13250756733323;71215,5789787727
"1595";3;2;1;1;3;1;1;1;1;2;1;1;2;2;0;0;1;2;5;1;1;1;1;2;2;1;1;1;1;1;1;2;1;1;1;2;1;2;2;1;;;;2;;1;2;1;2;2;1;1;2;2;2;2;2;2;4;1;1;1;1;2;2;1;1;2;2;1;2;1;1;4;3;1;1;3;1;4;1;1;;;;5;4;3;2;1;4;"1";1;3;3;3;6626547,21734997;21435571,5784308;11219551,754314;16041980,2259275;1,06851930192143;15804,678904984
"1596";3;1;1;1;3;2;2;2;2;1;2;2;2;2;0;0;2;2;3;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;1;2;2;5;;;;;;;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;;;4;2;1;1;2;1;6;;1;;;;2;4;2;2;1;4;"1";1;3;1;3;4474385,18221597;6273888,68778369;4208133,6330169;5881277,34048095;2,43948055125819;29157,5177294819
